recall,precision,threshold
0.9081145584725537,0.5393338058114813,0.2817976176738739
0.9069212410501193,0.5390070921985816,0.2821674048900604
0.905727923627685,0.5386799148332151,0.28248149156570435
0.905727923627685,0.5390625,0.28274357318878174
0.905727923627685,0.5394456289978679,0.28289881348609924
0.905727923627685,0.5398293029871978,0.2836567461490631
0.905727923627685,0.5409836065573771,0.28459349274635315
0.9045346062052506,0.5406562054208274,0.2847580313682556
0.9045346062052506,0.5410421127765882,0.28527235984802246
0.9045346062052506,0.5414285714285715,0.2863249182701111
0.9033412887828163,0.5411007862759114,0.28701046109199524
0.9021479713603818,0.5407725321888412,0.2875881493091583
0.9009546539379475,0.5404438081603435,0.28787896037101746
0.9009546539379475,0.5408309455587392,0.28877517580986023
0.8997613365155132,0.5405017921146953,0.2888709604740143
0.8997613365155132,0.5412778176597272,0.2892172336578369
0.8985680190930787,0.540948275862069,0.289634108543396
0.8973747016706444,0.5406182602444285,0.2897968888282776
0.89618138424821,0.5402877697841727,0.2898189425468445
0.89618138424821,0.5406767458603312,0.2898486256599426
0.89618138424821,0.5410662824207493,0.29060956835746765
0.8949880668257757,0.5407354001441961,0.29085201025009155
0.8937947494033412,0.5404040404040404,0.2916482985019684
0.8937947494033412,0.5407942238267148,0.2921683192253113
0.8926014319809069,0.5404624277456648,0.29349279403686523
0.8926014319809069,0.5412445730824892,0.2942046523094177
0.8926014319809069,0.5416364952932657,0.29496830701828003
0.8926014319809069,0.542422044960116,0.2951197922229767
0.8926014319809069,0.5432098765432098,0.2951415777206421
0.8926014319809069,0.5436046511627907,0.2956432104110718
0.8926014319809069,0.544,0.2956975996494293
0.8926014319809069,0.5443959243085881,0.29609981179237366
0.8926014319809069,0.5447924253459577,0.2982148230075836
0.8926014319809069,0.5455871626549964,0.30255481600761414
0.8926014319809069,0.545985401459854,0.30262085795402527
0.8926014319809069,0.5467836257309941,0.3036244809627533
0.8926014319809069,0.5475841874084919,0.30384570360183716
